tweet_id,breed,breed_prob,retweet_count,favorite_count,source,name,rating,hour,weekday,date,month,year,dog_stage
713900603437621249,golden_retriever,0.371816,808,2997,Twitter for iPhone,None,11.0,1,Sunday,27,March,2016,None
713919462244790272,Siberian_husky,0.463223,845,3475,Twitter for iPhone,Kanu,12.0,2,Sunday,27,March,2016,None
714141408463036416,Labrador_retriever,0.586951,1521,4559,Twitter for iPhone,None,10.0,17,Sunday,27,March,2016,None
714214115368108032,pug,0.533967,952,2405,Twitter for iPhone,None,13.0,22,Sunday,27,March,2016,None
714251586676113411,soft-coated_wheaten_terrier,0.751962,915,3471,Twitter for iPhone,Thumas,8.0,0,Monday,28,March,2016,None
714258258790387713,collie,0.176758,778,3189,Twitter for iPhone,Travis,10.0,1,Monday,28,March,2016,None
714606013974974464,Norfolk_terrier,0.293007,1011,3841,Twitter for iPhone,None,12.0,0,Tuesday,29,March,2016,None
714957620017307648,Great_Pyrenees,0.251516,1540,4393,Twitter for iPhone,Curtis,10.0,23,Tuesday,29,March,2016,None
714982300363173890,Brittany_spaniel,0.944376,1123,3987,Twitter for iPhone,Calbert,9.0,1,Wednesday,30,March,2016,None
715009755312439296,Chihuahua,0.142288,1340,4425,Twitter for iPhone,Siba,12.0,2,Wednesday,30,March,2016,None
715200624753819648,Chihuahua,0.956787,2044,5444,Twitter for iPhone,Michelangelope,12.0,15,Wednesday,30,March,2016,None
715220193576927233,Chihuahua,0.584026,710,2564,Twitter for iPhone,Nico,10.0,16,Wednesday,30,March,2016,None
715342466308784130,West_Highland_white_terrier,0.597111,742,3209,Twitter for iPhone,Oscar,10.0,0,Thursday,31,March,2016,None
715680795826982913,golden_retriever,0.990715,1760,4591,Twitter for iPhone,Zeus,12.0,23,Thursday,31,March,2016,None
715696743237730304,Staffordshire_bullterrier,0.427836,1402,4146,Twitter for iPhone,Toby,10.0,0,Friday,1,April,2016,None
715733265223708672,Dandie_Dinmont,0.740229,1842,4955,Twitter for iPhone,None,10.0,2,Friday,1,April,2016,None
715928423106027520,pug,0.976685,951,3388,Twitter for iPhone,Bubbles,11.0,15,Friday,1,April,2016,None
716080869887381504,golden_retriever,0.638625,1885,5183,Twitter for iPhone,None,11.0,1,Saturday,2,April,2016,doggo
716285507865542656,Yorkshire_terrier,0.43042,1182,2950,Twitter for iPhone,Stephanus,12.0,15,Saturday,2,April,2016,None
716439118184652801,Siberian_husky,0.396495,238,2505,Twitter for iPhone,Bluebert,10.0,1,Sunday,3,April,2016,None
716791146589110272,Pomeranian,0.468751,1505,5864,Twitter for iPhone,Jennifur,11.0,0,Monday,4,April,2016,None
716802964044845056,malinois,0.619577,1271,4527,Twitter for iPhone,Link,10.0,1,Monday,4,April,2016,None
717009362452090881,Siberian_husky,0.506154,1060,3473,Twitter for iPhone,Smokey,10.0,15,Monday,4,April,2016,pupper
717047459982213120,golden_retriever,0.983548,2064,6643,Twitter for iPhone,Flávio,12.0,17,Monday,4,April,2016,None
717421804990701568,miniature_pinscher,0.286479,919,3347,Twitter for iPhone,Ebby,9.0,18,Tuesday,5,April,2016,None
717537687239008257,golden_retriever,0.779356,2000,6114,Twitter for iPhone,None,11.0,2,Wednesday,6,April,2016,None
717841801130979328,Brittany_spaniel,0.922876,647,2596,Twitter for iPhone,Barclay,11.0,22,Wednesday,6,April,2016,None
718234618122661888,malamute,0.370152,1085,4109,Twitter for iPhone,Suki,11.0,0,Friday,8,April,2016,None
718246886998687744,Chihuahua,0.354488,543,2047,Twitter for iPhone,Alexanderson,3.0,1,Friday,8,April,2016,None
718460005985447936,Boston_bull,0.252781,577,2873,Twitter for iPhone,Bowie,9.0,15,Friday,8,April,2016,None
718540630683709445,Maltese_dog,0.632289,1097,2643,Twitter for iPhone,None,10.0,20,Friday,8,April,2016,None
718613305783398402,Labrador_retriever,0.58458,524,2597,Twitter for iPhone,Carper,11.0,1,Saturday,9,April,2016,None
718631497683582976,Pomeranian,0.993718,8779,20089,Twitter for iPhone,None,10.0,2,Saturday,9,April,2016,None
718939241951195136,Pembroke,0.7663270000000001,1908,5558,Twitter for iPhone,Otis,12.0,23,Saturday,9,April,2016,None
718971898235854848,golden_retriever,0.14039400000000002,1194,3707,Twitter for iPhone,Sadie,10.0,1,Sunday,10,April,2016,None
719332531645071360,Dandie_Dinmont,0.224415,1037,3625,Twitter for iPhone,Pippa,11.0,1,Monday,11,April,2016,None
719339463458033665,golden_retriever,0.765778,1354,4683,Twitter for iPhone,Lucy,10.0,1,Monday,11,April,2016,None
719367763014393856,soft-coated_wheaten_terrier,0.050971,800,2962,Twitter for iPhone,Sid,11.0,3,Monday,11,April,2016,None
719551379208073216,malamute,0.873233,2103,5358,Twitter for iPhone,Harnold,10.0,15,Monday,11,April,2016,None
719991154352222208,golden_retriever,0.605304,1905,5129,Twitter for iPhone,None,10.0,20,Tuesday,12,April,2016,doggo
720043174954147842,Samoyed,0.954517,2176,5199,Twitter for iPhone,Neptune,11.0,0,Wednesday,13,April,2016,None
720059472081784833,Mexican_hairless,0.451852,1229,4133,Twitter for iPhone,Charleson,9.0,1,Wednesday,13,April,2016,None
720389942216527872,Pembroke,0.873977,2740,6806,Twitter for iPhone,Ralphé,11.0,23,Wednesday,13,April,2016,None
720415127506415616,Rottweiler,0.990312,1616,4375,Twitter for iPhone,None,10.0,0,Thursday,14,April,2016,None
720775346191278080,Newfoundland,0.48997,741,2629,Twitter for iPhone,Berkeley,10.0,0,Friday,15,April,2016,None
720785406564900865,Chihuahua,0.8964219999999999,841,3309,Twitter for iPhone,Archie,12.0,1,Friday,15,April,2016,None
721001180231503872,Samoyed,0.950053,664,2677,Twitter for iPhone,Oliver,11.0,15,Friday,15,April,2016,pupper
721503162398597120,Pomeranian,0.99775,2039,4953,Twitter for iPhone,Panda,11.0,0,Sunday,17,April,2016,None
722613351520608256,Labrador_retriever,0.5309149999999999,1779,5252,Twitter for iPhone,Schnitzel,12.0,2,Wednesday,20,April,2016,None
722974582966214656,Great_Dane,0.246762,1709,4366,Twitter for iPhone,None,2.0,2,Thursday,21,April,2016,None
723179728551723008,Norwegian_elkhound,0.0568505,2042,5626,Twitter for iPhone,Jangle,8.0,16,Thursday,21,April,2016,None
723673163800948736,golden_retriever,0.83939,968,3217,Twitter for iPhone,Ivar,10.0,0,Saturday,23,April,2016,None
723688335806480385,chow,0.0890102,3233,8189,Twitter for iPhone,Reginald,12.0,1,Saturday,23,April,2016,None
723912936180330496,Samoyed,0.991772,1327,4120,Twitter for iPhone,Sugar,12.0,16,Saturday,23,April,2016,None
724004602748780546,pug,0.0188769,1725,4443,Twitter for iPhone,Luther,11.0,22,Saturday,23,April,2016,pupper
724046343203856385,boxer,0.8262719999999999,605,2824,Twitter for iPhone,Sarge,10.0,1,Sunday,24,April,2016,None
724049859469295616,Border_collie,0.581835,1920,4602,Twitter for iPhone,Kreggory,10.0,1,Sunday,24,April,2016,None
724405726123311104,golden_retriever,0.240695,1790,5635,Twitter for iPhone,Ashleigh,10.0,1,Monday,25,April,2016,pupper
724771698126512129,German_short-haired_pointer,0.835491,693,2511,Twitter for iPhone,None,11.0,1,Tuesday,26,April,2016,doggo
724983749226668032,golden_retriever,0.67575,1421,3935,Twitter for iPhone,Fred,12.0,15,Tuesday,26,April,2016,None
725729321944506368,boxer,0.599076,1935,5504,Twitter for iPhone,Lola,12.0,16,Thursday,28,April,2016,None
725786712245440512,chow,0.33576100000000003,1476,4419,Twitter for iPhone,Lillie,11.0,20,Thursday,28,April,2016,pupper
725842289046749185,toy_poodle,0.420463,2875,7483,Twitter for iPhone,Colby,12.0,0,Friday,29,April,2016,None
726224900189511680,standard_poodle,0.261112,1262,4692,Twitter for iPhone,None,9.0,1,Saturday,30,April,2016,None
726828223124897792,miniature_pinscher,0.255327,1094,3770,Twitter for iPhone,Bloop,12.0,17,Sunday,1,May,2016,None
726887082820554753,soft-coated_wheaten_terrier,0.5159189999999999,1634,4071,Twitter for iPhone,Blitz,10.0,21,Sunday,1,May,2016,None
726935089318363137,toy_poodle,0.083749,2659,7313,Twitter for iPhone,Sprout,12.0,0,Monday,2,May,2016,None
727175381690781696,flat-coated_retriever,0.656463,1488,4109,Twitter for iPhone,Karll,10.0,16,Monday,2,May,2016,None
727286334147182592,Chihuahua,0.0705542,888,3230,Twitter for iPhone,None,9.0,23,Monday,2,May,2016,None
727314416056803329,toy_poodle,0.827469,812,3528,Twitter for iPhone,None,11.0,1,Tuesday,3,May,2016,pupper
727524757080539137,Pomeranian,0.958834,1329,4755,Twitter for iPhone,None,10.0,15,Tuesday,3,May,2016,pupper
727644517743104000,Great_Pyrenees,0.457164,1903,6268,Twitter for iPhone,None,13.0,23,Tuesday,3,May,2016,doggo
727685679342333952,Border_collie,0.462408,691,3121,Twitter for iPhone,Cilantro,12.0,2,Wednesday,4,May,2016,None
728015554473250816,cocker_spaniel,0.384559,1191,4353,Twitter for iPhone,Rueben,11.0,0,Thursday,5,May,2016,pupper
728035342121635841,Pomeranian,0.248664,1817,4822,Twitter for iPhone,None,12.0,1,Thursday,5,May,2016,pupper
728046963732717569,Newfoundland,0.255971,1275,4579,Twitter for iPhone,Raymond,11.0,2,Thursday,5,May,2016,None
728387165835677696,collie,0.266414,1040,3901,Twitter for iPhone,Enchilada,12.0,0,Friday,6,May,2016,None
728409960103686147,Saint_Bernard,0.0942456,2187,5234,Twitter for iPhone,Wallace,10.0,2,Friday,6,May,2016,None
728751179681943552,Saint_Bernard,0.48205,739,2962,Twitter for iPhone,Flurpson,10.0,0,Saturday,7,May,2016,None
728760639972315136,Pembroke,0.939134,1844,4964,Twitter for iPhone,None,13.0,1,Saturday,7,May,2016,None
728986383096946689,Maltese_dog,0.95207,889,3370,Twitter for iPhone,Puff,11.0,16,Saturday,7,May,2016,None
729463711119904772,German_shepherd,0.829307,2498,6170,Twitter for iPhone,Pupcasso,13.0,0,Monday,9,May,2016,None
729823566028484608,kelpie,0.218408,1345,4238,Twitter for iPhone,Stefan,13.0,0,Tuesday,10,May,2016,None
730211855403241472,pug,0.341663,1147,4066,Twitter for iPhone,Ziva,11.0,1,Wednesday,11,May,2016,None
730427201120833536,Eskimo_dog,0.682082,1131,3685,Twitter for iPhone,Crystal,11.0,15,Wednesday,11,May,2016,None
730573383004487680,American_Staffordshire_terrier,0.810158,2346,5231,Twitter for iPhone,Rooney,10.0,1,Thursday,12,May,2016,pupper
730924654643314689,Newfoundland,0.0862411,2160,6509,Twitter for iPhone,None,9.0,0,Friday,13,May,2016,None
731285275100512256,Pembroke,0.967103,1073,3708,Twitter for iPhone,Solomon,12.0,0,Saturday,14,May,2016,None
732005617171337216,English_setter,0.677408,5941,15860,Twitter for iPhone,Larry,11.0,0,Monday,16,May,2016,None
732375214819057664,basset,0.000547053,2739,8586,Twitter for iPhone,Kyle,11.0,1,Tuesday,17,May,2016,doggo
732585889486888962,Staffordshire_bullterrier,0.843359,840,3921,Twitter for iPhone,None,10.0,14,Tuesday,17,May,2016,None
732726085725589504,Pomeranian,0.961902,961,3753,Twitter for iPhone,Aldrick,11.0,0,Wednesday,18,May,2016,None
732732193018155009,Staffordshire_bullterrier,0.127969,583,2595,Twitter for iPhone,Ralpher,12.0,0,Wednesday,18,May,2016,None
733109485275860992,golden_retriever,0.945523,17253,45232,Twitter for iPhone,None,12.0,1,Thursday,19,May,2016,"doggo,pupper"
733460102733135873,chow,0.931275,1396,4471,Twitter for iPhone,Hermione,11.0,0,Friday,20,May,2016,None
733482008106668032,French_bulldog,0.619382,1035,3344,Twitter for iPhone,None,10.0,2,Friday,20,May,2016,None
733822306246479872,Lhasa,0.457356,1099,3910,Twitter for iPhone,Moose,10.0,0,Saturday,21,May,2016,floofer
733828123016450049,beagle,0.472324,848,3823,Twitter for iPhone,Terry,10.0,1,Saturday,21,May,2016,None
734776360183431168,Siberian_husky,0.304902,587,2667,Twitter for iPhone,Livvie,11.0,16,Monday,23,May,2016,None
734787690684657664,golden_retriever,0.883991,6855,13363,Twitter for iPhone,None,13.0,16,Monday,23,May,2016,None
734912297295085568,Maltese_dog,0.847292,560,2912,Twitter for iPhone,Jax,10.0,1,Tuesday,24,May,2016,None
735137028879360001,Walker_hound,0.413535,1052,3330,Twitter for iPhone,Buckley,9.0,15,Tuesday,24,May,2016,pupper
735256018284875776,Staffordshire_bullterrier,0.523191,965,3571,Twitter for iPhone,Kellogg,8.0,23,Tuesday,24,May,2016,doggo
735635087207878657,pug,0.8918709999999999,2579,6593,Twitter for iPhone,Dakota,11.0,0,Thursday,26,May,2016,None
735648611367784448,Pembroke,0.462594,1192,4279,Twitter for iPhone,None,12.0,1,Thursday,26,May,2016,pupper
735991953473572864,cocker_spaniel,0.961643,1255,3832,Twitter for iPhone,Maxaroni,11.0,0,Friday,27,May,2016,None
736010884653420544,golden_retriever,0.553901,3242,8424,Twitter for iPhone,None,10.0,1,Friday,27,May,2016,None
736225175608430592,Labrador_retriever,0.399217,3011,8666,Twitter for iPhone,very,10.0,15,Friday,27,May,2016,None
736365877722001409,toy_poodle,0.082606,1362,4255,Twitter for iPhone,Rory,11.0,1,Saturday,28,May,2016,pupper
736736130620620800,schipperke,0.545502,1896,4604,Twitter for iPhone,Chadrick,13.0,1,Sunday,29,May,2016,None
737445876994609152,Samoyed,0.400568,4863,10996,Twitter for iPhone,None,13.0,0,Tuesday,31,May,2016,floofer
737678689543020544,Pembroke,0.935307,1459,5378,Twitter for iPhone,None,11.0,16,Tuesday,31,May,2016,None
737800304142471168,malamute,0.374682,3772,10637,Twitter for iPhone,Bella,10.0,0,Wednesday,1,June,2016,None
737826014890496000,vizsla,0.990391,1930,5614,Twitter for iPhone,Remy,10.0,2,Wednesday,1,June,2016,None
738156290900254721,pug,0.751758,719,2694,Twitter for iPhone,Storkson,10.0,23,Wednesday,1,June,2016,None
738166403467907072,keeshond,0.8788860000000001,3722,9362,Twitter for iPhone,Axel,12.0,0,Thursday,2,June,2016,None
738184450748633089,Bedlington_terrier,0.289471,1323,4602,Twitter for iPhone,None,9.0,1,Thursday,2,June,2016,None
738402415918125056,cocker_spaniel,0.346695,930,3488,Twitter for iPhone,None,10.0,16,Thursday,2,June,2016,None
738537504001953792,chow,0.808737,1707,5427,Twitter for iPhone,Bayley,11.0,1,Friday,3,June,2016,puppo
738883359779196928,Labrador_retriever,0.691137,886,3561,Twitter for iPhone,None,10.0,0,Saturday,4,June,2016,None
738885046782832640,American_Staffordshire_terrier,0.0155351,1240,4012,Twitter for iPhone,Charles,11.0,0,Saturday,4,June,2016,None
739238157791694849,Eskimo_dog,0.503372,50600,73032,Twitter for iPhone,None,13.0,23,Saturday,4,June,2016,doggo
739485634323156992,Walker_hound,0.640256,3209,7676,Twitter for iPhone,Kyle,6.0,15,Sunday,5,June,2016,None
739544079319588864,Labrador_retriever,0.967397,23412,42396,Twitter for iPhone,None,10.0,19,Sunday,5,June,2016,None
739606147276148736,Blenheim_spaniel,0.933755,1808,5739,Twitter for iPhone,Benji,9.0,23,Sunday,5,June,2016,pupper
739844404073074688,toy_poodle,0.342397,928,4033,Twitter for iPhone,Simba,12.0,15,Monday,6,June,2016,None
739932936087216128,redbone,0.243904,1179,4320,Twitter for iPhone,Rorie,10.0,21,Monday,6,June,2016,None
739979191639244800,Irish_water_spaniel,0.2858,6464,21267,Twitter for iPhone,Nollie,12.0,0,Tuesday,7,June,2016,None
740214038584557568,Chesapeake_Bay_retriever,0.586414,2145,7138,Twitter for iPhone,getting,10.0,16,Tuesday,7,June,2016,None
740359016048689152,golden_retriever,0.8636870000000001,931,3519,Twitter for iPhone,Chase,9.0,1,Wednesday,8,June,2016,None
740373189193256964,golden_retriever,0.8076439999999999,14542,37040,Twitter for iPhone,None,8.181818181818182,2,Wednesday,8,June,2016,None
740676976021798912,Norwegian_elkhound,0.275225,7438,19345,Twitter for iPhone,Baloo,11.0,22,Wednesday,8,June,2016,pupper
740711788199743490,toy_poodle,0.388277,1018,3634,Twitter for iPhone,None,9.0,1,Thursday,9,June,2016,None
740995100998766593,malamute,0.454363,3019,6828,Twitter for iPhone,Leo,10.0,19,Thursday,9,June,2016,None
741067306818797568,golden_retriever,0.843799,3375,10059,Twitter for iPhone,just,12.0,0,Friday,10,June,2016,"doggo,pupper"
741303864243200000,Chihuahua,0.7681560000000001,3529,9358,Twitter for iPhone,Theodore,12.0,16,Friday,10,June,2016,None
741438259667034112,Chesapeake_Bay_retriever,0.292675,913,3916,Twitter for iPhone,Tucker,9.0,1,Saturday,11,June,2016,None
741743634094141440,Labrador_retriever,0.786089,3017,8722,Twitter for iPhone,Aqua,11.0,21,Saturday,11,June,2016,pupper
741793263812808706,kuvasz,0.311325,1648,4857,Twitter for iPhone,None,10.0,0,Sunday,12,June,2016,None
742150209887731712,French_bulldog,0.07141439999999999,1700,5490,Twitter for iPhone,Edmund,8.0,0,Monday,13,June,2016,pupper
742385895052087300,Cardigan,0.5669109999999999,2169,7250,Twitter for iPhone,Phil,11.0,15,Monday,13,June,2016,None
742423170473463808,pug,0.99731,4154,10507,Twitter for iPhone,Bell,12.0,18,Monday,13,June,2016,None
743210557239623680,golden_retriever,0.930705,1492,4092,Twitter for iPhone,Kayla,10.0,22,Wednesday,15,June,2016,None
743222593470234624,kuvasz,0.350629,2086,6608,Twitter for iPhone,None,12.0,23,Wednesday,15,June,2016,pupper
743253157753532416,malamute,0.442612,1324,4513,Twitter for iPhone,Kilo,10.0,1,Thursday,16,June,2016,puppo
743545585370791937,standard_poodle,0.06058350000000001,1024,3760,Twitter for iPhone,Bentley,11.0,20,Thursday,16,June,2016,None
743609206067040256,Weimaraner,0.982794,1505,4788,Twitter for iPhone,Stark,10.0,1,Friday,17,June,2016,None
743895849529389061,dalmatian,0.562315,1045,3896,Twitter for iPhone,None,10.0,19,Friday,17,June,2016,None
743980027717509120,bull_mastiff,0.97573,1191,4428,Twitter for iPhone,Geno,11.0,1,Saturday,18,June,2016,None
744234799360020481,Labrador_retriever,0.825333,76969,127711,Twitter for iPhone,None,13.0,18,Saturday,18,June,2016,doggo
744334592493166593,Samoyed,0.960543,2345,7217,Twitter for iPhone,Blanket,11.0,1,Sunday,19,June,2016,None
744709971296780288,Shetland_sheepdog,0.234431,1700,5975,Twitter for iPhone,Harvey,10.0,1,Monday,20,June,2016,None
744971049620602880,toy_poodle,0.497755,2949,8406,Twitter for iPhone,Indie,12.0,19,Monday,20,June,2016,None
744995568523612160,Old_English_sheepdog,0.4274810000000001,690,3184,Twitter for iPhone,Abby,9.0,20,Monday,20,June,2016,puppo
745057283344719872,Shetland_sheepdog,0.963985,2502,7731,Twitter for iPhone,Oliver,12.0,0,Tuesday,21,June,2016,None
745422732645535745,Labrador_retriever,0.6638,2670,9167,Twitter for iPhone,very,9.0,1,Wednesday,22,June,2016,None
745433870967832576,basset,1.44895e-05,2783,7581,Twitter for iPhone,Lenox,10.0,1,Wednesday,22,June,2016,doggo
745712589599014916,chow,0.06275449999999999,2542,7465,Twitter for iPhone,Percy,7.0,20,Wednesday,22,June,2016,None
745789745784041472,Pekinese,0.984267,1166,4323,Twitter for iPhone,Gus,10.0,1,Thursday,23,June,2016,None
746056683365994496,Shetland_sheepdog,0.43332,899,3790,Twitter for iPhone,Arlen,11.0,19,Thursday,23,June,2016,None
746131877086527488,chow,0.575637,2409,7372,Twitter for iPhone,Gustav,10.0,0,Friday,24,June,2016,None
746369468511756288,German_shepherd,0.622957,1809,6607,Twitter for iPhone,None,9.0,15,Friday,24,June,2016,None
746507379341139972,toy_poodle,0.508292,1181,4958,Twitter for iPhone,Shiloh,10.0,0,Saturday,25,June,2016,None
746726898085036033,golden_retriever,0.25650500000000004,1962,6465,Twitter for iPhone,Abby,12.0,15,Saturday,25,June,2016,None
746790600704425984,Boston_bull,0.936183,1743,5204,Twitter for iPhone,None,10.0,19,Saturday,25,June,2016,None
746818907684614144,Ibizan_hound,0.101537,1884,5664,Twitter for iPhone,None,13.0,21,Saturday,25,June,2016,None
746872823977771008,Pembroke,0.540201,2357,6404,Twitter for iPhone,None,11.0,1,Sunday,26,June,2016,None
747103485104099331,Labrador_retriever,0.991954,4390,10260,Twitter for iPhone,None,11.0,16,Sunday,26,June,2016,None
747219827526344708,Shetland_sheepdog,0.548018,1732,5652,Twitter for iPhone,Atticus,11.0,0,Monday,27,June,2016,None
747512671126323200,Cardigan,0.111493,1738,5953,Twitter for iPhone,None,10.0,19,Monday,27,June,2016,None
747594051852075008,basenji,0.389136,1156,3944,Twitter for iPhone,None,11.0,0,Tuesday,28,June,2016,None
747600769478692864,Chesapeake_Bay_retriever,0.804363,600,2486,Twitter for iPhone,Bookstore,10.0,1,Tuesday,28,June,2016,None
747816857231626240,Pembroke,0.7689229999999999,1278,5193,Twitter for iPhone,None,4.0,15,Tuesday,28,June,2016,None
747844099428986880,Pembroke,0.360428,819,3007,Twitter for iPhone,Huxley,11.0,17,Tuesday,28,June,2016,None
747885874273214464,kuvasz,0.40845,1091,3163,Twitter for iPhone,None,8.0,20,Tuesday,28,June,2016,None
747933425676525569,Samoyed,0.998201,2796,7103,Twitter for iPhone,None,11.0,23,Tuesday,28,June,2016,None
747963614829678593,kelpie,0.307672,2366,6212,Twitter for iPhone,None,10.0,1,Wednesday,29,June,2016,pupper
748324050481647620,Shetland_sheepdog,0.880499,842,3978,Twitter for iPhone,Duke,11.0,1,Thursday,30,June,2016,None
748346686624440324,borzoi,0.5964550000000001,1358,5593,Twitter for iPhone,None,10.0,2,Thursday,30,June,2016,None
748568946752774144,Tibetan_terrier,0.32816100000000004,737,2334,Twitter for iPhone,Cora,12.0,17,Thursday,30,June,2016,None
748575535303884801,soft-coated_wheaten_terrier,0.0864988,2190,6502,Twitter for iPhone,None,6.0,17,Thursday,30,June,2016,None
748699167502000129,Pembroke,0.849029,1760,5086,Twitter for iPhone,Tripp,11.0,2,Friday,1,July,2016,None
748932637671223296,borzoi,0.742912,2477,6269,Twitter for iPhone,Divine,13.0,17,Friday,1,July,2016,doggo
748977405889503236,German_short-haired_pointer,0.742216,3751,11521,Twitter for iPhone,None,10.0,20,Friday,1,July,2016,None
749036806121881602,West_Highland_white_terrier,0.0195223,860,3320,Twitter for iPhone,Dietrich,8.0,0,Saturday,2,July,2016,None
749064354620928000,pug,0.985222,1664,5142,Twitter for iPhone,Winston,11.0,2,Saturday,2,July,2016,None
749317047558017024,wire-haired_fox_terrier,0.155144,2438,5889,Twitter for iPhone,Blu,12.0,19,Saturday,2,July,2016,floofer
749395845976588288,Pomeranian,0.973715,3809,9230,Twitter for iPhone,George,10.0,0,Sunday,3,July,2016,None
749403093750648834,Chesapeake_Bay_retriever,0.694541,601,2815,Twitter for iPhone,None,10.0,0,Sunday,3,July,2016,None
749417653287129088,papillon,0.772894,1835,6547,Twitter for iPhone,Finn,11.0,1,Sunday,3,July,2016,pupper
749774190421639168,Pekinese,0.8790120000000001,1438,4988,Twitter for iPhone,Lucy,12.0,1,Monday,4,July,2016,None
749996283729883136,Old_English_sheepdog,0.515319,888,3243,TweetDeck,Bo,12.0,16,Monday,4,July,2016,None
750011400160841729,Boston_bull,0.0871498,1003,3478,TweetDeck,Piper,11.0,17,Monday,4,July,2016,doggo
750026558547456000,standard_poodle,0.258732,870,2910,TweetDeck,Jax,10.0,18,Monday,4,July,2016,None
750041628174217216,Labrador_retriever,0.252031,680,3410,TweetDeck,Beau,13.0,19,Monday,4,July,2016,None
750056684286914561,Saluki,0.484428,978,3360,TweetDeck,Jameson,11.0,20,Monday,4,July,2016,None
750071704093859840,redbone,0.382113,3676,8426,Twitter for iPhone,None,10.0,21,Monday,4,July,2016,pupper
750086836815486976,pug,0.978277,599,2330,TweetDeck,Spanky,12.0,22,Monday,4,July,2016,None
750101899009982464,golden_retriever,0.316704,926,3263,Twitter for iPhone,Lilah,11.0,23,Monday,4,July,2016,None
750117059602808832,Shih-Tzu,0.814405,1429,4628,Twitter for iPhone,Calvin,10.0,0,Tuesday,5,July,2016,None
750132105863102464,toy_poodle,0.4780180000000001,1395,3896,Twitter for iPhone,Stewie,11.0,1,Tuesday,5,July,2016,None
750147208377409536,pug,0.977765,1065,3318,Twitter for iPhone,None,13.0,2,Tuesday,5,July,2016,None
750383411068534784,Border_collie,0.672791,1251,4867,Twitter for iPhone,Zoe,9.0,17,Tuesday,5,July,2016,pupper
750429297815552001,golden_retriever,0.964929,4756,14160,Twitter for iPhone,Arnie,12.0,20,Tuesday,5,July,2016,None
750719632563142656,Pembroke,0.972587,5563,14205,Twitter for iPhone,Meyer,12.0,15,Wednesday,6,July,2016,None
750868782890057730,toy_poodle,0.912648,1530,5151,Twitter for iPhone,Milo,11.0,1,Thursday,7,July,2016,pupper
751132876104687617,Labrador_retriever,0.92939,1436,5463,Twitter for iPhone,Cooper,10.0,19,Thursday,7,July,2016,puppo
751205363882532864,Labrador_retriever,0.947164,2018,6779,Twitter for iPhone,None,12.0,0,Friday,8,July,2016,None
751251247299190784,Walker_hound,0.178852,6471,13436,Twitter for iPhone,Gilbert,10.0,3,Friday,8,July,2016,None
751456908746354688,golden_retriever,0.714409,1094,3439,Twitter for iPhone,None,12.0,16,Friday,8,July,2016,pupper
751538714308972544,Labrador_retriever,0.516257,1398,5412,Twitter for iPhone,Max,10.0,22,Friday,8,July,2016,None
751583847268179968,dalmatian,0.8683040000000001,1229,4741,Twitter for iPhone,None,5.0,1,Saturday,9,July,2016,"doggo,pupper"
751598357617971201,toy_poodle,0.757756,3333,8494,Twitter for iPhone,Toby,13.0,2,Saturday,9,July,2016,None
751830394383790080,chow,0.703569,2159,6235,Twitter for iPhone,Tucker,12.0,17,Saturday,9,July,2016,None
751937170840121344,Lakeland_terrier,0.4241680000000001,1480,5606,Twitter for iPhone,Ruby,11.0,0,Sunday,10,July,2016,None
752173152931807232,Labrador_retriever,0.527659,2038,6400,Twitter for iPhone,Brody,12.0,16,Sunday,10,July,2016,None
752334515931054080,Bedlington_terrier,0.399163,1217,4104,Twitter for iPhone,None,8.0,2,Monday,11,July,2016,doggo
752519690950500352,Labrador_retriever,1.00288e-05,3787,7932,Twitter for iPhone,None,11.0,15,Monday,11,July,2016,puppo
752660715232722944,English_setter,0.0505118,1735,4744,Twitter for iPhone,None,10.0,0,Tuesday,12,July,2016,doggo
752682090207055872,German_shepherd,0.299966,1775,6454,Twitter for iPhone,None,10.0,1,Tuesday,12,July,2016,doggo
752917284578922496,German_shepherd,0.609283,1731,7391,Twitter for iPhone,Grizzie,11.0,17,Tuesday,12,July,2016,None
753026973505581056,Pembroke,0.868511,1074,4187,Twitter for iPhone,Tayzie,10.0,0,Wednesday,13,July,2016,None
753294487569522689,chow,0.194773,1151,3668,Twitter for iPhone,Ace,11.0,18,Wednesday,13,July,2016,None
753375668877008896,bluetick,0.36007100000000003,2573,8194,Twitter for iPhone,Hank,8.0,23,Wednesday,13,July,2016,None
753398408988139520,whippet,0.163794,2111,6228,Twitter for iPhone,Scout,12.0,1,Thursday,14,July,2016,None
753655901052166144,miniature_pinscher,0.456092,2406,6295,Twitter for iPhone,None,10.0,18,Thursday,14,July,2016,None
754011816964026368,French_bulldog,0.600985,0,0,Twitter for iPhone,Charlie,12.0,17,Friday,15,July,2016,None
754120377874386944,chow,0.168909,2574,8427,Twitter for iPhone,None,10.0,1,Saturday,16,July,2016,None
754449512966619136,beagle,0.858513,814,4032,Twitter for iPhone,Dex,11.0,22,Saturday,16,July,2016,None
754856583969079297,golden_retriever,0.8723850000000001,2775,7389,Twitter for iPhone,Winnie,11.0,1,Monday,18,July,2016,None
755110668769038337,Labrador_retriever,0.708974,12215,22834,Twitter for iPhone,Watson,13.0,18,Monday,18,July,2016,None
755955933503782912,Pekinese,0.596882,3185,7894,Twitter for iPhone,None,12.0,2,Thursday,21,July,2016,pupper
